125,62,163,40
125,61,103,25
125,60,98,24
125,59,105,26
125,58,112,27
125,57,113,28
125,56,171,42
125,55,174,43
130,54,148,36
130,55,147,36
130,56,114,28
130,57,111,27
130,58,127,31
130,59,151,37
130,60,112,27
130,61,113,28
130,62,112,27
130,63,109,27
130,64,108,26
130,65,130,32
130,66,127,31
130,67,123,30
130,68,124,30
130,69,123,30
130,70,116,28
130,71,114,28
130,72,117,29
130,73,115,28
130,74,104,25
130,75,104,25
130,76,76,18
130,77,77,19
130,78,72,17
130,79,113,28
130,80,111,27
130,81,130,32
130,82,127,31
130,83,147,36
130,84,147,36
130,85,156,38
130,86,168,41
130,87,142,35
130,88,121,30
130,89,119,29
130,90,100,24
130,91,100,24
130,92,103,25
130,93,104,25
130,94,112,27
130,95,101,25
130,96,100,24
130,97,70,17
130,98,68,16
130,99,100,24
130,100,100,24
130,101,111,27
130,102,194,48
130,103,202,50
130,104,243,60
130,105,206,51
130,106,174,43
130,107,173,43
130,108,173,43
130,109,197,49
130,110,199,49
130,111,331,82
130,112,334,83
130,113,422,105
130,114,376,93
130,115,423,105
130,116,426,106
130,115,423,105
130,114,450,112
130,113,448,111
130,112,465,115
130,111,478,119
130,110,488,121
130,109,507,126
130,108,462,115
130,107,472,117
130,106,467,116
130,105,445,110
130,104,441,109
130,103,415,103
130,102,412,102
130,101,373,92
130,100,416,103
130,99,375,93
130,98,346,86
130,97,348,86
130,96,209,52
130,95,211,52
130,94,201,50
130,93,205,51
130,92,202,50
130,91,284,70
130,90,233,58
130,89,172,42
130,88,175,43
130,87,80,19
130,86,82,20
130,85,80,19
130,84,88,21
130,83,81,20
130,82,131,32
130,81,109,27
130,80,112,27
130,79,115,28
130,78,112,27
130,77,121,30
130,76,112,27
130,75,135,33
130,74,137,34
130,73,175,43
130,72,149,37
130,71,143,35
130,70,147,36
130,69,104,25
130,68,110,27
130,67,104,25
130,66,112,27
130,65,113,28
130,64,90,22
130,63,71,17
130,62,92,22
130,61,97,24
130,60,93,23
130,59,100,24
130,58,102,25
130,57,132,32
130,56,140,34
130,55,154,38
125,54,127,31
125,55,118,29
125,56,116,28
125,57,130,32
125,58,116,28
125,59,110,27
125,60,133,33
125,61,108,26
125,62,101,25
125,63,100,24
125,64,114,28
125,65,112,27
125,66,124,30
125,67,124,30
125,68,131,32
125,69,148,36
125,70,131,32
125,71,121,30
125,72,119,29
125,73,122,30
125,74,120,29
125,75,128,31
125,76,128,31
125,77,139,34
125,78,396,98
125,79,394,98
125,80,393,97
125,81,391,97
125,82,373,92
125,83,373,92
125,84,373,92
125,85,374,93
125,86,403,100
125,87,397,98
125,88,376,93
125,89,404,100
125,90,402,100
125,91,342,85
125,92,342,85
125,93,346,86
125,94,100,24
125,95,114,28
125,96,132,32
125,97,140,34
125,98,373,92
125,99,373,92
125,100,373,92
125,101,398,99
125,102,400,99
125,103,384,95
125,104,402,100
125,105,416,103
125,106,390,97
125,107,387,96
125,108,390,97
125,109,387,96
125,110,311,77
125,111,309,77
125,112,372,92
125,113,372,92
125,114,451,112
125,115,406,101
125,116,405,100
125,115,431,107
125,114,433,107
125,113,459,114
125,112,461,114
125,111,462,115
125,110,464,115
125,109,515,128
125,108,456,113
125,107,463,115
125,106,449,111
125,105,453,112
125,104,442,110
125,103,445,110
125,102,401,99
125,101,405,100
125,100,425,105
125,99,386,96
125,98,365,90
125,97,311,77
125,96,309,77
125,95,385,95
125,94,381,94
125,93,384,95
125,92,385,95
125,91,393,97
125,90,389,96
125,89,387,96
125,88,401,99
125,87,398,99
125,86,185,46
125,85,186,46
125,84,185,46
125,83,100,24
125,82,112,27
125,81,156,38
125,80,139,34
125,79,384,95
125,78,384,95
125,77,384,95
125,76,399,99
125,75,418,104
125,74,378,94
125,73,394,98
125,72,412,102
125,71,372,92
125,70,376,93
125,69,376,93
125,68,380,94
125,67,391,97
125,66,397,98
125,65,362,90
125,64,377,93
125,63,144,35
125,62,122,30
125,61,108,26
125,60,108,26
125,59,110,27
125,58,107,26
125,57,111,27
125,56,140,34
125,55,162,40
120,54,130,32
120,55,128,31
120,56,165,41
120,57,128,31
120,58,102,25
120,59,97,24
120,60,73,18
120,61,60,14
120,62,60,14
120,63,70,17
120,64,60,14
120,65,60,14
120,66,61,15
120,67,60,14
120,68,71,17
120,69,79,19
120,70,69,17
120,71,70,17
120,72,96,23
120,73,109,27
120,74,346,86
120,75,345,85
120,76,346,86
120,77,369,91
120,78,371,92
120,79,370,92
120,80,374,93
120,81,370,92
120,82,384,95
120,83,373,92
120,84,372,92
120,85,375,93
120,86,377,93
120,87,423,105
120,88,381,94
120,89,385,95
120,90,384,95
120,91,399,99
120,92,383,95
120,93,387,96
120,94,389,96
120,95,147,36
120,96,177,44
120,97,76,18
120,98,91,22
120,99,267,66
120,100,266,66
120,101,269,67
120,102,373,92
120,103,375,93
120,104,384,95
120,105,435,108
120,106,391,97
120,107,393,97
120,108,391,97
120,109,400,99
120,110,398,99
120,111,387,96
120,112,384,95
120,113,377,93
120,114,424,105
120,115,409,101
120,116,409,101
120,115,411,102
120,114,435,108
120,113,436,108
120,112,444,110
120,111,446,111
120,110,448,111
120,109,476,118
120,108,468,116
120,107,456,113
120,106,459,114
120,105,442,110
120,104,445,110
120,103,409,101
120,102,411,102
120,101,376,93
120,100,380,94
120,99,423,105
120,98,379,94
120,97,377,93
120,96,391,97
120,95,387,96
120,94,384,95
120,93,384,95
120,92,384,95
120,91,382,95
120,90,426,106
120,89,348,86
120,88,346,86
120,87,88,21
120,86,88,21
120,85,100,24
120,84,100,24
120,83,108,26
120,82,355,88
120,81,400,99
120,80,391,97
120,79,387,96
120,78,384,95
120,77,384,95
120,76,403,100
120,75,377,93
120,74,388,96
120,73,379,94
120,72,425,105
120,71,373,92
120,70,373,92
120,69,372,92
120,68,370,92
120,67,376,93
120,66,374,93
120,65,384,95
120,64,375,93
120,63,423,105
120,62,335,83
120,61,335,83
120,60,338,84
120,59,92,22
120,58,97,24
120,57,52,12
120,56,52,12
120,55,53,13
115,54,52,12
115,55,48,11
115,56,49,12
115,57,44,10
115,58,56,13
115,59,56,13
115,60,72,17
115,61,64,15
115,62,56,13
115,63,66,16
115,64,61,15
115,65,60,14
115,66,56,13
115,67,56,13
115,68,60,14
115,69,60,14
115,70,60,14
115,71,75,18
115,72,73,18
115,73,232,57
115,74,221,55
115,75,357,88
115,76,359,89
115,77,357,88
115,78,372,92
115,79,369,91
115,80,376,93
115,81,370,92
115,82,369,91
115,83,371,92
115,84,369,91
115,85,307,76
115,86,305,76
115,87,343,85
115,88,302,75
115,89,373,92
115,90,374,93
115,91,373,92
115,92,389,96
115,93,387,96
115,94,394,98
115,95,391,97
115,96,393,97
115,97,388,96
115,98,239,59
115,99,240,59
115,100,246,61
115,101,73,18
115,102,72,17
115,103,160,39
115,104,159,39
115,105,426,106
115,106,377,93
115,107,376,93
115,108,391,97
115,109,394,98
115,110,395,98
115,111,398,99
115,112,388,96
115,113,391,97
115,114,441,109
115,115,395,98
115,116,391,97
115,115,391,97
115,114,387,96
115,113,439,109
115,112,434,108
115,111,445,110
115,110,445,110
115,109,466,116
115,108,474,118
115,107,447,111
115,106,446,111
115,105,435,108
115,104,419,104
115,103,402,100
115,102,391,97
115,101,391,97
115,100,398,99
115,99,434,108
115,98,394,98
115,97,388,96
115,96,399,99
115,95,387,96
115,94,387,96
115,93,387,96
115,92,328,81
115,91,332,82
115,90,63,15
115,89,79,19
115,88,195,48
115,87,192,47
115,86,384,95
115,85,384,95
115,84,387,96
115,83,391,97
115,82,398,99
115,81,437,108
115,80,404,100
115,79,380,94
115,78,390,97
115,77,380,94
115,76,327,81
115,75,330,82
115,74,247,61
115,73,251,62
115,72,397,98
115,71,369,91
115,70,380,94
115,69,390,97
115,68,381,94
115,67,380,94
115,66,383,95
115,65,368,91
115,64,374,93
115,63,406,101
115,62,364,90
115,61,357,88
115,60,203,50
115,59,194,48
115,58,68,16
115,57,70,17
115,56,52,12
115,55,57,14
110,54,61,15
110,55,60,14
110,56,53,13
110,57,40,9
110,58,40,9
110,59,42,10
110,60,45,11
110,61,80,19
110,62,73,18
110,63,69,17
110,64,71,17
110,65,52,12
110,66,48,11
110,67,56,13
110,68,56,13
110,69,77,19
110,70,64,15
110,71,72,17
110,72,65,16
110,73,64,15
110,74,282,70
110,75,282,70
110,76,299,74
110,77,369,91
110,78,417,103
110,79,375,93
110,80,373,92
110,81,376,93
110,82,377,93
110,83,376,93
110,84,309,77
110,85,327,81
110,86,77,19
110,87,73,18
110,88,94,23
110,89,92,22
110,90,346,86
110,91,347,86
110,92,359,89
110,93,389,96
110,94,387,96
110,95,394,98
110,96,440,109
110,97,398,99
110,98,398,99
110,99,398,99
110,100,384,95
110,101,402,100
110,102,147,36
110,103,163,40
110,104,286,71
110,105,343,85
110,106,391,97
110,107,406,101
110,108,391,97
110,109,408,101
110,110,391,97
110,111,406,101
110,112,388,96
110,113,377,93
110,114,424,105
110,115,377,93
110,116,373,92
110,115,378,94
110,114,406,101
110,113,409,101
110,112,434,108
110,111,438,109
110,110,434,108
110,109,447,111
110,108,476,118
110,107,433,107
110,106,430,107
110,105,410,102
110,104,424,105
110,103,384,95
110,102,400,99
110,101,383,95
110,100,399,99
110,99,425,105
110,98,400,99
110,97,388,96
110,96,391,97
110,95,393,97
110,94,369,91
110,93,373,92
110,92,370,92
110,91,163,40
110,90,159,39
110,89,352,87
110,88,340,84
110,87,398,99
110,86,401,99
110,85,398,99
110,84,399,99
110,83,395,98
110,82,410,102
110,81,442,110
110,80,377,93
110,79,378,94
110,78,139,34
110,77,140,34
110,76,139,34
110,75,74,18
110,74,72,17
110,73,180,44
110,72,196,48
110,71,380,94
110,70,382,95
110,69,380,94
110,68,376,93
110,67,373,92
110,66,374,93
110,65,370,92
110,64,361,89
110,63,411,102
110,62,361,89
110,61,206,51
110,60,205,51
110,59,74,18
110,58,72,17
110,57,71,17
110,56,56,13
110,55,57,14
105,54,71,17
105,55,40,9
105,56,39,9
105,57,60,14
105,58,60,14
105,59,73,18
105,60,78,19
105,61,84,20
105,62,76,18
105,63,73,18
105,64,70,17
105,65,74,18
105,66,72,17
105,67,76,18
105,68,75,18
105,69,64,15
105,70,65,16
105,71,60,14
105,72,63,15
105,73,60,14
105,74,56,13
105,75,59,14
105,76,282,70
105,77,286,71
105,78,414,103
105,79,375,93
105,80,373,92
105,81,385,95
105,82,380,94
105,83,380,94
105,84,383,95
105,85,342,85
105,86,346,86
105,87,97,24
105,88,88,21
105,89,69,17
105,90,68,16
105,91,70,17
105,92,339,84
105,93,357,88
105,94,396,98
105,95,394,98
105,96,440,109
105,97,395,98
105,98,394,98
105,99,405,100
105,100,409,101
105,101,398,99
105,102,401,99
105,103,399,99
105,104,402,100
105,105,449,111
105,106,401,99
105,107,398,99
105,108,393,97
105,109,391,97
105,110,387,96
105,111,384,95
105,112,380,94
105,113,381,94
105,114,430,107
105,115,380,94
105,116,383,95
105,115,384,95
105,114,386,96
105,113,424,105
105,112,426,106
105,111,438,109
105,110,440,109
105,109,456,113
105,108,478,119
105,107,444,110
105,106,429,106
105,105,446,111
105,104,391,97
105,103,410,102
105,102,391,97
105,101,383,95
105,100,378,94
105,99,446,111
105,98,388,96
105,97,405,100
105,96,392,97
105,95,398,99
105,94,400,99
105,93,398,99
105,92,401,99
105,91,399,99
105,90,450,112
105,89,399,99
105,88,398,99
105,87,398,99
105,86,398,99
105,85,396,98
105,84,393,97
105,83,397,98
105,82,395,98
105,81,425,105
105,80,373,92
105,79,115,28
105,78,116,28
105,77,131,32
105,76,85,21
105,75,82,20
105,74,285,71
105,73,283,70
105,72,431,107
105,71,381,94
105,70,380,94
105,69,377,93
105,68,390,97
105,67,371,92
105,66,369,91
105,65,353,87
105,64,354,88
105,63,197,49
105,62,166,41
105,61,170,42
105,60,56,13
105,59,50,12
105,58,57,14
105,57,56,13
105,56,48,11
105,55,50,12
100,54,52,12
100,55,55,13
100,56,69,17
100,57,68,16
100,58,72,17
100,59,72,17
100,60,83,20
100,61,85,21
100,62,55,13
100,63,49,12
100,64,48,11
100,65,76,18
100,66,77,19
100,67,76,18
100,68,65,16
100,69,84,20
100,70,82,20
100,71,69,17
100,72,60,14
100,73,61,15
100,74,68,16
100,75,81,20
100,76,69,17
100,77,236,58
100,78,237,59
100,79,369,91
100,80,372,92
100,81,373,92
100,82,380,94
100,83,373,92
100,84,384,95
100,85,374,93
100,86,365,90
100,87,413,102
100,88,151,37
100,89,153,38
100,90,151,37
100,91,84,20
100,92,81,20
100,93,308,76
100,94,311,77
100,95,395,98
100,96,398,99
100,97,395,98
100,98,399,99
100,99,395,98
100,100,409,101
100,101,395,98
100,102,410,102
100,103,395,98
